term1;term2;score
commercial_vehicle;spring;0.028030168
commercial_vehicle;stability;0.11855505
commercial_vehicle;steer;0.08690943
commercial_vehicle;step;0.04388391
commercial_vehicle;suspension;0.11640724
commercial_vehicle;switch;0.08574283
commercial_vehicle;target;0.14541857
commercial_vehicle;task;0.076504596
commercial_vehicle;test;0.082934424
commercial_vehicle;tire;0.2681457
commercial_vehicle;torque;0.21405753
commercial_vehicle;transmission;0.2043029
commercial_vehicle;valve;0.15741423
commercial_vehicle;variable;0.13721022
commercial_vehicle;vehicle;0.37564158
commercial_vehicle;velocity;0.03136143
commercial_vehicle;voltage;0.16900042
commercial_vehicle;warning;0.07598401
commercial_vehicle;wheel;0.18488707
communication;component;0.16686389
communication;condition;0.13926871
communication;connection;0.3289856
communication;consumption;0.14063235
communication;controller;0.15837622
communication;curve;0.09489765
communication;cylinder;0.040967926
communication;define;0.12156542
communication;detection;0.23520185
communication;diesel;0.04745633
communication;diesel_engine;0.04256219
communication;drive;0.08291842
communication;dynamic;0.19551124
communication;electric_motor;0.07765813
communication;electrical;0.2570857
communication;emission;0.042298395
communication;engine;0.068210706
communication;equation;0.062540576
communication;error;0.097953364
communication;factor;0.088066034
communication;fault;0.20298102
communication;friction;0.22969142
communication;fuel;0.019461915
communication;functional;0.2594961
communication;gasoline;-0.025793718
communication;gear;0.067002416
communication;hybrid;0.103317775
communication;hydraulic;0.14193858
communication;ignition;0.13795237
communication;injection;0.038504507
communication;input;0.29801032
communication;intelligent;0.21153422
communication;interface;0.31189135
communication;internal_combustion_engine;0.06890345
communication;lane;0.07887787
communication;lateral;0.11035636
communication;lateral_acceleration;0.051388647
communication;limit;0.022526592
communication;load;0.02220645
communication;longitudinal;0.0832986
communication;manufacturer;0.01699145
communication;maximum;0.025345089
communication;measure;0.032516457
communication;measurement;0.2369696
communication;mechanical;0.16461015
communication;message;0.29049897
communication;mode;0.11166408
communication;module;0.15188503
communication;moment;0.06842256
communication;motor;0.18426903
communication;navigation;0.3561877
communication;passenger;0.07665351
communication;optimal;0.12137486
communication;output;0.11686806
communication;parameter;0.055359274
communication;phase;0.0467228
communication;piston;0.013333967
communication;pump;-0.012562379
communication;ratio;0.057624433
communication;rear;0.07510211
communication;rear_wheel;0.07663276
communication;requirement;0.1098219
communication;resistance;0.094372675
communication;risk;0.079828374
communication;safety;0.23803155
communication;scenario;0.080077514
communication;sensor;0.15161324
communication;shaft;0.09691573
communication;signal;0.26137483
communication;simulation;0.1608661
communication;slip;-0.023552995
communication;spark_plug;0.12627895
communication;speed;0.19993404
communication;spring;-0.00140522
communication;stability;0.13121113
communication;steer;0.053899
communication;step;0.06310994
communication;suspension;0.0077949706
communication;switch;0.17988887
communication;target;0.066376686
communication;task;0.06443232
communication;test;0.060148615
communication;tire;0.019184541
communication;torque;0.122553386
communication;transmission;0.3521134
communication;valve;0.11140866
communication;variable;0.078811094
communication;vehicle;0.093350515
communication;velocity;0.12862475
communication;voltage;0.158601
communication;warning;0.17310117
communication;wheel;0.13432446
component;condition;0.13886277
component;connection;0.17200483
component;consumption;0.19622903
component;controller;0.19867973
component;curve;0.10761998
component;cylinder;0.10744276
component;define;0.18797536
component;detection;0.12949954
component;diesel;0.035504065
component;diesel_engine;0.124428265
component;drive;0.1255354
component;dynamic;0.23585644
component;electric_motor;0.1348768
component;electrical;0.1580343
component;emission;0.049595572
component;engine;0.2324876
component;equation;0.3997363
component;error;0.16362828
component;factor;0.52581847
component;fault;0.09452235
component;friction;0.16775662
component;fuel;0.14938216
component;functional;0.2875687
component;gasoline;0.06477461
component;gear;0.15762699
component;hybrid;0.1660005
component;hydraulic;0.15172035
component;ignition;0.20898251
component;injection;0.17051776
component;input;0.24901943
component;intelligent;0.09764607
component;interface;0.3217627
component;internal_combustion_engine;0.08408898
component;lane;0.017938089
component;lateral;0.06096992
component;lateral_acceleration;0.12577955
component;limit;0.036651626
component;load;0.12502304
component;longitudinal;0.18893941
component;manufacturer;0.27441463
component;maximum;0.07301062
component;measure;0.29239595
component;measurement;0.32051945
component;mechanical;0.1333016
component;message;0.13611917
component;mode;0.23383984
component;module;0.42270437
component;moment;0.14164375
component;motor;0.1686096
component;navigation;0.14073496
component;passenger;0.023078687
component;optimal;0.25453866
component;output;0.1744309
component;parameter;0.39144126
component;phase;0.2697455
component;piston;0.106098324
component;pump;0.15888739
component;ratio;0.19324076
component;rear;0.061008643
component;rear_wheel;0.055682756
component;requirement;0.35618672
component;resistance;0.16148001
component;risk;0.15086392
component;safety;0.08914324
component;scenario;0.13929003
component;sensor;0.25546446
component;shaft;0.12043417
component;signal;0.16911213
component;simulation;0.22087638
component;slip;0.031683926
component;spark_plug;0.22432683
component;speed;-0.01904501
component;spring;0.0819277
component;stability;0.23528035
component;steer;0.060188584
component;step;0.27206308
component;suspension;0.08686446
component;switch;0.15014887
component;target;0.16927157
component;task;0.19001089
component;test;0.21048428
component;tire;0.11032248
component;torque;0.0693579
component;transmission;0.16166414
component;valve;0.18302466
component;variable;0.29349294
component;vehicle;0.15935454
component;velocity;0.068859644
component;voltage;0.1282982
component;warning;-0.004974043
component;wheel;0.06262768
condition;connection;0.105201244
condition;consumption;0.057226423
condition;controller;0.06632918
condition;curve;0.11419161
condition;cylinder;0.09167874
condition;define;0.037754666
condition;detection;0.10947069
condition;diesel;0.09348041
condition;diesel_engine;0.073081
condition;drive;0.041479334
condition;dynamic;0.011313364
condition;electric_motor;0.040381953
condition;electrical;0.1316194
condition;emission;0.08199318
condition;engine;0.090829
condition;equation;0.1261038
condition;error;0.12824011
condition;factor;0.16580077
condition;fault;0.082247354
condition;friction;0.09261264
condition;fuel;0.11719047
condition;functional;0.17739826
condition;gasoline;0.07101482
condition;gear;0.07575776
condition;hybrid;0.063359
condition;hydraulic;0.1026177
condition;ignition;0.09482649
condition;injection;0.08679957
condition;input;0.021625603
condition;intelligent;0.06260111
condition;interface;0.06910394
condition;internal_combustion_engine;0.058178194
condition;lane;0.051758714
condition;lateral;0.09717331
condition;lateral_acceleration;0.10546086
condition;limit;0.059176296
condition;load;0.09715641
condition;longitudinal;0.030611653
condition;manufacturer;0.04746863
condition;maximum;0.070136614
condition;measure;0.14332889
condition;measurement;0.12074059
condition;mechanical;0.1665666
condition;message;0.08348928
condition;mode;0.11268906
condition;module;0.042131063
condition;moment;0.16736026
condition;motor;0.14599413
condition;navigation;0.038695157
condition;passenger;0.20886096
condition;optimal;0.07612328
condition;output;0.02308657
condition;parameter;0.12730734
condition;phase;0.101080716
condition;piston;0.009587026
condition;pump;0.11254892
condition;ratio;0.13079372
condition;rear;0.0805237
condition;rear_wheel;0.087396085
condition;requirement;0.165879
condition;resistance;0.02398328
condition;risk;0.22047277
condition;safety;0.17028649
condition;scenario;0.19145373
condition;sensor;0.052054994
condition;shaft;0.052365273
condition;signal;0.07738611
condition;simulation;0.011223035
condition;slip;0.04788987
condition;spark_plug;0.092811085
condition;speed;0.07693289
condition;spring;0.03954759
condition;stability;0.20520818
condition;steer;0.014399888
condition;step;0.031283773
condition;suspension;0.105091766
condition;switch;-0.040818643
condition;target;0.08073759
condition;task;0.069652185
condition;test;0.11521883
condition;tire;0.13335644
condition;torque;0.06750536
condition;transmission;0.058739003
condition;valve;0.1280944
condition;variable;0.08062473
condition;vehicle;0.17987496
condition;velocity;0.1501993
condition;voltage;0.08649519
condition;warning;0.097773135
condition;wheel;0.081304416
connection;consumption;0.09219189
connection;controller;0.114823736
connection;curve;0.03158943
connection;cylinder;0.06413959
connection;define;0.08365515
connection;detection;0.17709741
connection;diesel;0.009309613
connection;diesel_engine;0.07254654
connection;drive;0.1257393
connection;dynamic;0.09331101
connection;electric_motor;0.08902298
connection;electrical;0.15961294
connection;emission;-0.040331066
connection;engine;0.0285113
connection;equation;0.074295215
connection;error;0.016284412
connection;factor;0.15635027
connection;fault;0.13806227
connection;friction;0.12513532
connection;fuel;-0.0014256425
connection;functional;0.05330881
connection;gasoline;0.03456761
connection;gear;0.036041185
connection;hybrid;0.044317707
connection;hydraulic;0.023756336
connection;ignition;0.061432134
connection;injection;0.11707417
connection;input;0.17977014
connection;intelligent;0.11088557
connection;interface;0.25452095
connection;internal_combustion_engine;-0.012809734
connection;lane;0.051036984
connection;lateral;0.017462444
connection;lateral_acceleration;0.02823371
connection;limit;0.00043373043
connection;load;0.01987749
connection;longitudinal;0.0011963134
connection;manufacturer;0.061836153
connection;maximum;0.07576441
connection;measure;-0.020637479
connection;measurement;0.09079498
connection;mechanical;0.02958236
connection;message;0.14819394
connection;mode;0.09668509
connection;module;0.085894644
connection;moment;0.08383334
connection;motor;0.033825815
connection;navigation;0.07809144
connection;passenger;0.05042205
connection;optimal;0.056484714
connection;output;-0.0045574293
connection;parameter;0.0777525
connection;phase;0.072693616
connection;piston;-0.024963353
connection;pump;0.09599323
connection;ratio;-0.013108685
connection;rear;-0.008043144
connection;rear_wheel;0.017243516
connection;requirement;0.033727095
connection;resistance;0.09530429
connection;risk;0.06793086
connection;safety;0.048394166
connection;scenario;0.05666709
connection;sensor;0.091139354
connection;shaft;0.018005174
connection;signal;0.14496283
connection;simulation;0.017877169
connection;slip;-0.068105854
connection;spark_plug;0.11626589
connection;speed;0.21293671
connection;spring;0.027432118
connection;stability;0.04853955
connection;steer;0.036524907
connection;step;0.07796614
connection;suspension;0.016403038
connection;switch;0.09772824
connection;target;0.09194356
connection;task;0.005228545
connection;test;0.034001842
connection;tire;0.0043874076
connection;torque;0.042468354
connection;transmission;0.24923001
connection;valve;0.0459967
connection;variable;0.0765476
connection;vehicle;0.11163213
connection;velocity;0.109601036
connection;voltage;0.12998746
connection;warning;0.08836206
connection;wheel;0.017429894
consumption;controller;0.12950176
consumption;curve;0.084222
consumption;cylinder;0.18221892
consumption;define;0.13559346
consumption;detection;0.13988051
consumption;diesel;0.25644374
consumption;diesel_engine;0.19104473
consumption;drive;0.118552655
consumption;dynamic;0.076893255
consumption;electric_motor;0.21665765
consumption;electrical;0.15702538
consumption;emission;0.2957894
consumption;engine;0.17562948
consumption;equation;0.12681518
consumption;error;0.02392555
consumption;factor;0.18939295
consumption;fault;0.033570323
consumption;friction;0.12576473
consumption;fuel;0.25108665
consumption;functional;0.19065759
consumption;gasoline;0.26288748
consumption;gear;0.016221162
consumption;hybrid;0.20073292
consumption;hydraulic;0.08732209
consumption;ignition;0.12734982
consumption;injection;0.08550589
consumption;input;0.20529085
consumption;intelligent;0.116192274
consumption;interface;0.17012581
consumption;internal_combustion_engine;0.22973235
consumption;lane;0.083814375
consumption;lateral;0.0007066878
consumption;lateral_acceleration;0.24244912
consumption;limit;0.22814983
consumption;load;0.21091908
consumption;longitudinal;0.13701375
consumption;manufacturer;0.1859291
consumption;maximum;0.13065743
consumption;measure;0.12964797
consumption;measurement;0.19176391
consumption;mechanical;0.05313927
consumption;message;0.009050492
consumption;mode;0.113882564
consumption;module;0.16146655
consumption;moment;0.009758139
consumption;motor;0.1459747
consumption;navigation;0.11320179
consumption;passenger;0.11254986
consumption;optimal;0.22108835
consumption;output;0.52152884
consumption;parameter;0.16857037
consumption;phase;0.06560067
consumption;piston;0.06557447
consumption;pump;0.16009219
consumption;ratio;0.17996785
consumption;rear;0.044470664
consumption;rear_wheel;0.16725965
consumption;requirement;0.17434472
consumption;resistance;0.083305135
consumption;risk;0.19357145
consumption;safety;0.12528618
consumption;scenario;0.049826935
consumption;sensor;0.16777967
consumption;shaft;0.093983375
consumption;signal;0.07878652
consumption;simulation;0.066950694
consumption;slip;-0.004297889
consumption;spark_plug;0.062794164
consumption;speed;0.17487785
consumption;spring;0.0044723945
consumption;stability;0.09312779
consumption;steer;0.043397963
consumption;step;0.027525015
consumption;suspension;0.04740886
consumption;switch;0.13758086
consumption;target;0.06386544
consumption;task;0.009932235
consumption;test;0.043815337
consumption;tire;0.057913445
consumption;torque;0.21301219
consumption;transmission;0.25819564
consumption;valve;0.059753377
consumption;variable;0.15300007
consumption;vehicle;0.13483597
consumption;velocity;0.14551665
consumption;voltage;0.17163247
consumption;warning;0.018918294
consumption;wheel;0.123638034
controller;curve;0.08572816
controller;cylinder;0.15785041
controller;define;-0.014624326
controller;detection;0.12678665
controller;diesel;0.057938207
controller;diesel_engine;0.12095976
controller;drive;0.06558525
controller;dynamic;0.1094262
controller;electric_motor;0.23882572
controller;electrical;0.21991849
controller;emission;0.11553922
